,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,fav
970,0.542,0.809,7.0,-8.536,0.0489,0.251,0.598,0.0891,0.214,119.719,4.0,fav
971,0.627,0.433,6.0,-8.935,0.0261,0.587,0.757,0.146,0.266,109.054,4.0,fav
972,0.579,0.735,2.0,-8.133,0.0772,0.206,0.862,0.142,0.854,140.692,4.0,fav
973,0.588,0.239,4.0,-11.681,0.0309,0.963,0.411,0.117,0.0545,117.406,4.0,fav
974,0.624,0.205,8.0,-11.315,0.0269,0.952,0.674,0.327,0.176,87.743,4.0,fav
975,0.87,0.701,7.0,-7.385,0.0485,0.0225,0.479,0.104,0.195,121.988,4.0,fav
976,0.816,0.641,1.0,-6.708,0.0428,0.00921,0.806,0.076,0.494,124.988,4.0,fav
977,0.518,0.932,1.0,-5.75,0.0462,0.000433,0.191,0.0971,0.238,112.63,4.0,fav
978,0.742,0.533,11.0,-9.644,0.0337,0.0454,0.174,0.175,0.209,125.0,4.0,fav
979,0.331,0.243,1.0,-10.082,0.0327,0.848,0.41,0.112,0.217,119.983,4.0,fav
980,0.586,0.96,11.0,-4.062,0.0363,0.000431,0.349,0.0685,0.177,121.999,4.0,fav
981,0.706,0.78,9.0,-5.603,0.0408,0.243,0.00414,0.101,0.225,123.993,4.0,fav
982,0.51,0.655,9.0,-12.3,0.0553,0.091,0.632,0.105,0.0908,95.121,4.0,fav
983,0.536,0.73,2.0,-7.606,0.0427,0.0036,0.661,0.183,0.438,97.209,4.0,fav
984,0.639,0.715,6.0,-8.954,0.0392,0.0243,0.000552,0.619,0.813,128.072,4.0,fav
985,0.565,0.848,11.0,-6.495,0.054,0.00613,0.43,0.115,0.417,121.102,4.0,fav
986,0.574,0.88,6.0,-7.621,0.0377,0.000541,0.585,0.109,0.6,129.976,4.0,fav
987,0.608,0.402,2.0,-10.816,0.0339,0.208,0.105,0.12,0.119,116.378,4.0,fav
988,0.698,0.8,,-8.099,0.0452,0.0722,0.00669,0.243,0.855,131.96,4.0,fav
989,0.555,0.796,11.0,-6.928,0.0538,0.000567,0.759,0.111,0.495,124.944,4.0,fav
990,0.465,0.894,5.0,-7.296,0.0789,0.000125,0.164,0.175,0.339,136.792,1.0,fav
991,0.66,0.582,5.0,-11.615,0.0335,0.295,0.734,0.103,0.343,119.991,4.0,fav
992,0.185,0.255,2.0,-14.377,0.0343,0.799,0.813,0.188,0.117,82.529,5.0,fav
993,0.588,0.392,7.0,-10.613,0.0243,0.746,0.835,0.11,0.194,104.354,4.0,fav
994,0.466,0.408,11.0,-15.476,0.0411,0.831,0.755,0.108,0.0972,114.795,4.0,fav
995,0.405,0.493,9.0,-10.798,0.0338,0.69,0.751,0.0732,0.32,118.197,4.0,fav
996,0.535,0.671,7.0,-14.407,0.092,0.683,0.88,0.122,0.277,119.867,4.0,fav
997,0.586,0.56,2.0,-13.05,0.045,0.908,0.79,0.119,0.186,116.662,4.0,fav
998,0.611,0.256,2.0,-13.836,0.0285,0.985,0.808,0.112,0.125,103.183,4.0,fav
999,0.25,0.189,2.0,-16.309,0.0328,0.896,0.67,0.0989,0.075,142.503,4.0,fav
1000,0.683,0.329,6.0,-13.902,0.113,0.531,0.326,0.305,0.156,107.201,4.0,fav
1001,0.506,0.828,,-4.739,0.0375,0.732,0.899,0.65,0.809,111.422,4.0,fav
1002,0.759,0.896,1.0,-5.559,0.37,0.205,0.659,0.145,0.322,105.35,4.0,fav
1003,0.7,0.912,,-3.139,0.0483,0.279,0.00576,0.356,0.962,104.628,4.0,fav
1004,0.618,0.943,7.0,-5.633,0.0616,0.131,0.0435,0.638,0.701,109.222,4.0,fav
1005,0.558,0.968,1.0,-3.357,0.118,0.000499,0.799,0.508,0.791,113.207,4.0,fav
1006,0.675,0.909,,-5.043,0.081,0.00572,0.0374,0.353,0.672,114.616,4.0,fav
1007,0.594,0.888,7.0,-5.853,0.0436,0.035,0.00846,0.225,0.914,115.038,4.0,fav
1008,0.704,0.849,9.0,-6.057,0.248,0.343,0.00394,0.654,0.778,115.847,4.0,fav
1009,0.642,0.958,9.0,-4.973,0.0434,0.308,0.419,0.278,0.757,117.444,4.0,fav
1010,0.628,0.961,2.0,-6.528,0.0403,0.00255,0.956,0.293,0.967,118.825,4.0,fav
1011,0.729,0.884,9.0,-9.382,0.0878,0.0157,0.0911,0.0803,0.478,119.879,4.0,fav
1012,0.747,0.864,7.0,-6.88,0.0527,0.00956,0.216,0.0566,0.651,121.707,4.0,fav
1013,0.772,0.971,7.0,-6.575,0.0495,0.00174,0.00929,0.296,0.756,123.069,4.0,fav
1014,0.759,0.842,1.0,-8.537,0.0394,0.0004,0.152,0.153,0.879,122.693,4.0,fav
1015,0.647,0.908,1.0,-6.356,0.0369,0.0576,0.772,0.0738,0.737,122.857,4.0,fav
1016,0.8,0.712,10.0,-7.126,0.166,0.00628,0.0214,0.0863,0.538,124.526,4.0,fav
1017,0.79,0.762,1.0,-8.926,0.0688,0.0162,0.366,0.324,0.616,125.182,4.0,fav
1018,0.739,0.914,1.0,-5.625,0.0431,0.0926,0.871,0.0645,0.327,125.348,4.0,fav
1019,0.812,0.625,3.0,-7.202,0.0334,0.259,0.643,0.0955,0.54,125.481,4.0,fav
1020,0.649,0.798,1.0,-5.202,0.0402,0.0564,0.804,0.276,0.346,124.602,4.0,fav
1021,0.509,0.848,5.0,-5.027,0.0684,0.0391,1.22e-06,0.0882,0.773,120.253,4.0,fav
1022,0.78,0.198,1.0,-17.927,0.0547,0.485,0.85,0.106,0.0719,108.374,4.0,fav
1023,0.395,0.628,,-9.91,0.0331,0.832,0.922,0.216,0.421,110.962,4.0,fav
1024,0.693,0.754,6.0,-6.911,0.144,0.00821,0.865,0.0741,0.375,107.713,4.0,fav
1025,0.729,0.651,,-12.298,0.0434,0.156,0.0244,0.333,0.963,106.141,4.0,fav
1026,0.632,0.813,10.0,-10.633,0.0417,0.0785,0.062,0.0918,0.429,109.512,4.0,fav
1027,0.628,0.836,1.0,-7.118,0.0639,0.000441,0.758,0.258,0.708,113.998,4.0,fav
1028,0.77,0.699,10.0,-5.806,0.0466,0.0329,0.00493,0.243,0.715,112.992,4.0,fav
1029,0.714,0.544,2.0,-9.164,0.0569,0.00277,0.934,0.0515,0.518,117.004,4.0,fav
1030,0.551,0.842,2.0,-7.123,0.371,0.0169,0.0135,0.107,0.221,125.048,4.0,fav
1031,0.781,0.806,9.0,-5.421,0.0345,0.109,0.767,0.0609,0.72,115.003,4.0,fav
1032,0.757,0.679,,-10.031,0.0532,0.00607,0.861,0.069,0.508,116.998,4.0,fav
1033,0.812,0.687,9.0,-13.009,0.152,0.0459,0.0187,0.159,0.322,119.987,4.0,fav
1034,0.818,0.696,4.0,-9.421,0.0615,0.00242,0.122,0.0896,0.705,120.004,4.0,fav
1035,0.763,0.948,9.0,-10.055,0.0623,0.000138,0.672,0.0665,0.603,125.036,4.0,fav
1036,0.753,0.732,1.0,-8.861,0.0486,0.00241,0.0968,0.0536,0.731,118.508,4.0,fav
1037,0.693,0.712,11.0,-12.189,0.0624,0.00141,0.86,0.0658,0.83,122.509,4.0,fav
1038,0.81,0.664,3.0,-5.038,0.0702,0.0121,0.0563,0.29,0.511,124.035,4.0,fav
1039,0.796,0.615,6.0,-10.511,0.0542,0.00383,0.795,0.0626,0.544,125.009,4.0,fav
1040,0.8,0.604,8.0,-7.003,0.0591,0.0645,0.803,0.148,0.493,123.966,4.0,fav
1041,0.812,0.379,3.0,-14.991,0.0449,0.152,0.928,0.104,0.482,124.994,4.0,fav
1042,0.638,0.68,1.0,-8.032,0.0461,0.0209,0.869,0.704,0.409,124.484,4.0,fav
1043,0.618,0.649,5.0,-8.969,0.0743,0.0421,,0.0741,0.761,119.614,4.0,fav
1044,0.493,0.853,1.0,-5.731,0.0647,0.0391,0.168,0.296,0.5,122.742,4.0,fav
1045,0.601,0.794,2.0,-7.751,0.0451,0.128,0.0806,0.136,0.164,130.432,4.0,fav
1046,0.583,0.863,4.0,-4.801,0.0465,0.00194,0.0722,0.126,0.733,97.0,4.0,fav
1047,0.682,0.864,7.0,-5.816,0.043,0.00797,0.00195,0.0612,0.895,132.996,4.0,fav
1048,0.635,0.811,7.0,-5.683,0.0497,0.0932,0.875,0.168,0.23,131.028,4.0,fav
1049,0.366,0.57,9.0,-10.042,0.0698,0.0283,0.0408,0.108,0.36,128.432,4.0,fav
1050,0.483,0.909,2.0,-5.025,0.0339,0.00076,8.11e-05,0.142,0.587,155.025,4.0,fav
1051,0.2,0.11,7.0,-21.715,0.0491,0.917,0.88,0.106,0.0552,179.489,4.0,fav
1052,0.434,0.909,4.0,-6.361,0.0501,0.0213,0.765,0.122,0.207,131.328,4.0,fav
1053,0.536,0.507,9.0,-8.757,0.0274,0.143,0.851,0.29,0.0987,127.009,4.0,fav
1054,0.503,0.774,7.0,-8.149,0.0469,0.202,0.781,0.111,0.265,120.063,4.0,fav
1055,0.378,0.692,9.0,-6.458,0.0512,0.201,0.0391,0.0817,0.39,140.984,4.0,fav
1056,0.607,0.787,2.0,-7.698,0.043,0.125,0.0323,0.136,0.196,130.423,4.0,fav
1057,0.58,0.872,4.0,-4.727,0.0502,0.00167,0.1,0.129,0.741,96.966,4.0,fav
1058,0.686,0.865,7.0,-5.786,0.0432,0.00714,0.00108,0.0692,0.885,132.986,4.0,fav
1059,0.635,0.799,7.0,-5.674,0.0494,0.0989,0.877,0.142,0.27,130.986,4.0,fav
1060,0.364,0.565,9.0,-10.085,0.0705,0.0306,0.0369,0.108,0.346,128.222,4.0,fav
1061,0.483,0.904,2.0,-4.986,0.0326,0.000662,9.29e-05,0.165,0.568,155.017,4.0,fav
1062,0.239,0.113,,-21.795,0.0465,0.913,0.879,0.106,0.0629,179.487,4.0,fav
1063,0.438,0.917,4.0,-6.356,0.0562,0.0202,0.692,0.123,0.22,131.328,4.0,fav
1064,0.538,0.491,9.0,-8.776,0.0275,0.143,0.879,0.315,0.0939,127.018,4.0,fav
1065,0.495,0.781,7.0,-8.136,0.0433,0.211,0.604,0.112,0.28,120.049,4.0,fav
1066,0.381,0.693,9.0,-6.469,0.0492,0.214,0.0343,0.0828,0.379,141.363,4.0,fav
1067,0.314,0.729,4.0,-5.166,0.0443,0.0593,0.869,0.344,0.0987,142.452,4.0,fav
1068,0.493,0.753,10.0,-7.583,0.0423,0.253,0.915,0.108,0.223,145.132,4.0,fav
1069,0.607,0.787,2.0,-7.698,0.043,0.125,0.0323,0.136,0.196,130.423,4.0,fav
1070,0.58,0.872,4.0,-4.727,0.0502,0.00167,0.1,0.129,0.741,96.966,4.0,fav
1071,0.686,0.865,7.0,-5.786,0.0432,0.00714,0.00108,0.0692,0.885,132.986,4.0,fav
1072,0.635,0.799,7.0,-5.674,0.0494,0.0989,0.877,0.142,0.27,130.986,4.0,fav
1073,0.364,0.565,9.0,-10.085,0.0705,0.0306,0.0369,0.108,0.346,128.222,4.0,fav
1074,0.483,0.904,2.0,-4.986,0.0326,0.000662,9.29e-05,0.165,0.568,155.017,4.0,fav
1075,0.239,0.113,,-21.795,0.0465,0.913,0.879,0.106,0.0629,179.487,4.0,fav
1076,0.438,0.917,4.0,-6.356,0.0562,0.0202,0.692,0.123,0.22,131.328,4.0,fav
1077,0.538,0.491,9.0,-8.776,0.0275,0.143,0.879,0.315,0.0939,127.018,4.0,fav
1078,0.495,0.781,7.0,-8.136,0.0433,0.211,0.604,0.112,0.28,120.049,4.0,fav
1079,0.381,0.693,9.0,-6.469,0.0492,0.214,0.0343,0.0828,0.379,141.363,4.0,fav
1080,0.696,0.476,7.0,-7.948,0.085,0.00363,0.565,0.068,0.658,147.995,3.0,fav
1081,0.607,0.787,2.0,-7.698,0.043,0.125,0.0323,0.136,0.196,130.423,4.0,fav
1082,0.58,0.872,4.0,-4.727,0.0502,0.00167,0.1,0.129,0.741,96.966,4.0,fav
1083,0.686,0.865,7.0,-5.786,0.0432,0.00714,0.00108,0.0692,0.885,132.986,4.0,fav
1084,0.635,0.799,7.0,-5.674,0.0494,0.0989,0.877,0.142,0.27,130.986,4.0,fav
1085,0.364,0.565,9.0,-10.085,0.0705,0.0306,0.0369,0.108,0.346,128.222,4.0,fav
1086,0.483,0.904,2.0,-4.986,0.0326,0.000662,9.29e-05,0.165,0.568,155.017,4.0,fav
1087,0.239,0.113,,-21.795,0.0465,0.913,0.879,0.106,0.0629,179.487,4.0,fav
1088,0.438,0.917,4.0,-6.356,0.0562,0.0202,0.692,0.123,0.22,131.328,4.0,fav
1089,0.538,0.491,9.0,-8.776,0.0275,0.143,0.879,0.315,0.0939,127.018,4.0,fav
1090,0.495,0.781,7.0,-8.136,0.0433,0.211,0.604,0.112,0.28,120.049,4.0,fav
1091,0.381,0.693,9.0,-6.469,0.0492,0.214,0.0343,0.0828,0.379,141.363,4.0,fav
1092,0.854,0.342,2.0,-7.789,0.0456,0.943,1.81e-05,0.364,0.921,131.88,4.0,fav
1093,0.95,0.423,6.0,-6.576,0.0802,0.866,0.884,0.0797,0.971,129.571,4.0,fav
1094,0.741,0.61,2.0,-10.654,0.049,0.0819,0.906,0.181,0.978,131.563,4.0,fav
1095,0.92,0.383,9.0,-6.015,0.0939,0.692,0.678,0.0932,0.968,131.46,4.0,fav
1096,0.518,0.489,9.0,-6.356,0.0263,0.698,1.43e-06,0.398,0.887,80.386,5.0,fav
1097,0.879,0.198,2.0,-5.298,0.195,0.565,0.434,0.0581,0.801,139.809,4.0,fav
1098,0.816,0.432,2.0,-6.189,0.0448,0.685,,0.112,0.963,138.17,3.0,fav
1099,0.577,0.474,11.0,-11.073,0.0377,0.833,0.86,0.206,0.791,129.812,4.0,fav
1100,0.589,0.615,11.0,-6.638,0.0308,0.856,0.867,0.272,0.596,133.982,4.0,fav
1101,0.391,0.0397,9.0,-15.401,0.0587,0.505,0.965,0.096,0.0764,118.043,1.0,fav
1102,0.554,0.41,9.0,-6.848,0.0622,0.975,0.952,0.0982,0.652,171.532,3.0,fav
1103,0.872,0.419,7.0,-8.392,0.0856,0.846,3.93e-05,0.0758,0.875,139.908,4.0,fav
1104,0.846,0.675,7.0,-11.591,0.0857,0.964,0.971,0.104,0.969,120.309,3.0,fav
1105,0.165,0.273,11.0,-6.694,0.0393,0.928,0.952,0.161,0.0733,179.313,3.0,fav
1106,0.735,0.315,,-12.864,0.0366,0.936,0.00623,0.202,0.592,132.293,4.0,fav
1107,0.763,0.825,9.0,-9.388,0.0724,0.228,0.647,0.109,0.284,130.013,4.0,fav
1108,0.76,0.768,9.0,-6.347,0.0698,0.00435,0.137,0.123,0.605,145.67,4.0,fav
1109,0.578,0.927,7.0,-5.345,0.0937,0.00836,0.000214,0.319,0.585,150.892,4.0,fav
1110,0.538,0.898,5.0,-6.721,0.0453,0.146,0.000498,0.104,0.385,156.98,4.0,fav
1111,0.601,0.873,9.0,-7.145,0.0306,0.0529,0.755,0.285,0.795,138.963,4.0,fav
1112,0.643,0.848,11.0,-6.968,0.0312,0.00335,0.000519,0.181,0.707,124.973,4.0,fav
1113,0.572,0.977,9.0,-4.787,0.0446,0.0384,0.589,0.0745,0.822,153.995,4.0,fav
1114,0.389,0.854,1.0,-6.832,0.0434,0.02,0.753,0.119,0.611,142.014,4.0,fav
1115,0.43,0.731,9.0,-7.869,0.0416,0.0076,0.00537,0.373,0.437,144.001,4.0,fav
1116,0.352,0.924,2.0,-5.271,0.0529,0.0499,0.029,0.368,0.387,127.976,4.0,fav
1117,0.657,0.935,2.0,-6.831,0.19,0.306,0.645,0.347,0.103,137.203,4.0,fav
1118,0.571,0.899,2.0,-4.753,0.0445,0.0146,0.564,0.0657,0.425,149.953,3.0,fav
1119,0.605,0.731,9.0,-4.241,0.0358,0.0195,2.11e-05,0.0651,0.805,147.995,4.0,fav
1120,0.554,0.991,2.0,-2.705,0.15,0.0102,0.515,0.356,0.352,144.934,4.0,fav
1121,0.736,0.768,9.0,-6.386,0.0615,0.00446,0.117,0.115,0.681,145.665,4.0,fav
1122,0.571,0.929,7.0,-5.349,0.0913,0.00885,0.000324,0.302,0.571,150.934,4.0,fav
1123,0.539,0.903,2.0,-6.745,0.049,0.145,0.000687,0.0879,0.381,156.978,4.0,fav
1124,0.603,0.869,9.0,-7.167,0.0309,0.0443,0.737,0.286,0.795,138.944,4.0,fav
1125,0.641,0.842,11.0,-6.949,0.0315,0.00347,0.00037,0.232,0.699,124.972,4.0,fav
1126,0.569,0.978,9.0,-4.771,0.0443,0.0396,0.618,0.0765,0.829,153.935,4.0,fav
1127,0.385,0.851,1.0,-6.837,0.0406,0.0221,0.683,0.12,0.645,141.927,4.0,fav
1128,0.428,0.736,9.0,-7.752,0.0405,0.00683,0.00718,0.333,0.427,143.995,4.0,fav
1129,0.362,0.922,2.0,-5.13,0.057,0.0513,0.0476,0.392,0.403,127.976,4.0,fav
1130,0.649,0.941,2.0,-6.64,0.17,0.335,0.514,0.316,0.132,137.259,4.0,fav
1131,0.583,0.896,2.0,-4.624,0.0413,0.0145,0.652,0.0691,0.45,150.048,3.0,fav
1132,0.609,0.711,9.0,-4.108,0.037,0.02,1.49e-05,0.0715,0.769,147.969,4.0,fav
1133,0.639,0.81,9.0,-4.296,0.034,0.0223,0.00261,0.136,0.734,149.956,4.0,fav
1134,0.55,0.993,2.0,-2.585,0.16,0.0122,0.322,0.291,0.312,144.95,4.0,fav
1135,0.7,0.826,2.0,-6.312,0.0328,0.126,0.0922,0.0851,0.849,128.038,4.0,fav
1136,0.625,0.919,7.0,-6.013,0.034,0.196,0.665,0.048,0.728,135.996,4.0,fav
1137,0.583,0.775,1.0,-4.207,0.0573,0.00991,0.295,0.0649,0.772,170.005,4.0,fav
1138,0.214,0.491,7.0,-10.164,0.0298,0.867,0.963,0.126,0.0819,100.88,4.0,fav
1139,0.76,0.709,11.0,-7.201,0.061,0.405,0.88,0.0413,0.702,155.012,4.0,fav
1140,0.342,0.851,2.0,-6.024,0.0355,0.00431,0.924,0.334,0.184,150.069,3.0,fav
1141,0.476,0.834,5.0,-6.167,0.0645,0.0449,0.0638,0.626,0.798,157.276,4.0,fav
1142,0.373,0.946,5.0,-7.143,0.0549,0.0746,0.0593,0.882,0.595,156.36,4.0,fav
1143,0.481,0.74,2.0,-6.113,0.0391,0.219,0.0305,0.43,0.535,147.083,4.0,fav
1144,0.345,0.956,2.0,-6.838,0.0717,0.00962,0.0953,0.488,0.554,158.734,4.0,fav
1145,0.342,0.862,2.0,-6.038,0.0357,0.0026,0.911,0.327,0.186,149.86,3.0,fav
1146,0.46,0.835,5.0,-6.15,0.066,0.0441,0.0679,0.672,0.773,157.001,4.0,fav
1147,0.745,0.767,9.0,-6.386,0.0604,0.00448,0.12,0.115,0.681,145.679,4.0,fav
1148,0.572,0.929,7.0,-5.349,0.0903,0.00884,0.000332,0.302,0.573,150.943,4.0,fav
1149,0.209,0.496,10.0,-7.495,0.0323,0.0676,0.00722,0.128,0.101,145.106,3.0,fav
1150,0.271,0.69,8.0,-6.922,0.0401,0.0069,0.00684,0.129,0.21,150.103,4.0,fav
1151,0.6,0.761,6.0,-7.682,0.0568,0.000962,0.131,0.07,0.191,118.03,4.0,fav
1152,0.513,0.97,10.0,-6.051,0.133,5.75e-05,0.000538,0.515,0.214,122.057,4.0,fav
1153,0.465,0.695,7.0,-7.807,0.033,0.0109,0.0148,0.0903,0.318,93.683,3.0,fav
1154,0.583,0.45,9.0,-9.873,0.0287,0.778,0.00399,0.139,0.492,95.923,4.0,fav
1155,0.298,0.618,7.0,-9.535,0.0523,0.0294,0.0807,0.213,0.608,154.535,3.0,fav
1156,0.611,0.363,3.0,-10.11,0.0405,0.0719,0.0741,0.108,0.187,147.012,4.0,fav
1157,0.672,0.426,8.0,-10.531,0.0308,0.196,0.0174,0.116,0.163,130.125,4.0,fav
1158,0.433,0.354,8.0,-10.778,0.0374,0.553,0.189,0.0873,0.103,173.796,3.0,fav
1159,0.297,0.295,,-10.85,0.0345,0.0283,0.389,0.111,0.0565,127.228,4.0,fav
1160,0.531,0.446,6.0,-7.931,0.0319,0.784,0.00142,0.112,0.233,120.077,3.0,fav
1161,0.629,0.468,9.0,-10.968,0.0325,0.777,,0.371,0.482,120.119,4.0,fav
1162,0.663,0.529,2.0,-6.209,0.0351,0.0479,0.0475,0.217,0.731,113.162,4.0,fav
1163,0.661,0.265,5.0,-11.141,0.0377,0.866,4.12e-05,0.113,0.366,113.54,4.0,fav
1164,0.591,0.869,7.0,-4.688,0.0301,0.0405,,0.17,0.607,102.046,4.0,fav
1165,0.467,0.84,8.0,-4.318,0.0422,0.0182,,0.164,0.583,118.585,4.0,fav
1166,0.489,0.227,4.0,-12.317,0.0487,0.854,,0.321,0.287,139.873,3.0,fav
1167,0.594,0.751,6.0,-5.059,0.0326,0.02,0.00815,0.0929,0.434,126.027,4.0,fav
1168,0.459,0.397,7.0,-8.459,0.0285,0.575,2.75e-05,0.114,0.108,105.901,4.0,fav
1169,0.582,0.0997,2.0,-16.509,0.0633,0.826,,0.109,0.26,130.081,3.0,fav
1170,0.538,0.484,8.0,-10.292,0.121,0.348,0.00144,0.624,0.386,117.906,4.0,fav
1171,0.266,0.834,6.0,-6.684,0.0556,0.0145,0.402,0.165,0.187,139.292,4.0,fav
1172,0.457,0.865,8.0,-5.845,0.0951,0.0095,0.000575,0.127,0.343,119.598,4.0,fav
1173,0.394,0.84,8.0,-6.584,0.0551,0.213,2.01e-05,0.896,0.55,106.143,4.0,fav
1174,0.529,0.237,8.0,-15.286,0.0336,0.758,,0.0711,0.444,96.896,4.0,fav
1175,0.668,0.171,8.0,-16.136,0.0482,0.51,0.000286,0.198,0.523,116.554,4.0,fav
1176,0.554,0.291,6.0,-14.417,0.0281,0.561,2.07e-06,0.129,0.469,104.413,4.0,fav
1177,0.414,0.401,1.0,-9.587,0.0293,0.0425,0.0296,0.201,0.116,77.89,4.0,fav
1178,0.323,0.399,11.0,-9.865,0.0585,0.646,,0.349,0.169,182.778,3.0,fav
1179,0.533,0.465,2.0,-8.621,0.0313,0.332,0.0122,0.351,0.48,122.022,4.0,fav
1180,0.474,0.114,6.0,-11.832,0.0329,0.828,9.22e-05,0.109,0.0799,99.981,4.0,fav
1181,0.487,0.37,,-8.013,0.0308,0.358,0.000316,0.107,0.164,115.026,4.0,fav
1182,0.679,0.05,6.0,-21.352,0.167,0.582,,0.112,0.384,99.123,4.0,fav
1183,0.437,0.266,7.0,-11.151,0.0276,0.457,0.00311,0.165,0.157,85.984,4.0,fav
1184,0.408,0.23,2.0,-12.393,0.0392,0.808,3.65e-05,0.113,0.264,88.715,4.0,fav
1185,0.574,0.322,2.0,-9.434,0.0297,0.633,0.00282,0.0667,0.161,114.875,3.0,fav
1186,0.477,0.26,4.0,-10.225,0.0278,0.612,0.0134,0.147,0.151,139.902,4.0,fav
1187,0.266,0.426,9.0,-9.114,0.0364,0.0911,0.16,0.181,0.236,101.249,4.0,fav
1188,0.394,0.689,9.0,-6.648,0.0385,0.00119,0.0131,0.176,0.457,180.111,3.0,fav
1189,0.505,0.879,1.0,-6.078,0.0354,0.00011,0.49,0.579,0.338,112.021,3.0,fav
1190,0.42,0.582,8.0,-7.53,0.0383,0.00112,0.117,0.0866,0.248,127.272,4.0,fav
1191,0.464,0.334,6.0,-12.916,0.0313,0.307,0.247,0.11,0.326,165.278,4.0,fav
1192,0.512,0.614,6.0,-14.368,0.0292,0.104,0.738,0.252,0.965,168.071,4.0,fav
1193,0.538,0.67,6.0,-8.548,0.0374,0.00391,0.0691,0.116,0.33,120.053,5.0,fav
1194,0.431,0.806,1.0,-6.852,0.0384,0.00318,0.45,0.124,0.171,127.854,4.0,fav
1195,0.361,0.454,,-8.494,0.0305,0.0931,0.00146,0.0737,0.298,124.899,4.0,fav
1196,0.368,0.0212,5.0,-20.06,0.046,0.918,0.000509,0.111,0.197,144.828,3.0,fav
1197,0.449,0.357,1.0,-8.48,0.0266,0.0605,0.483,0.105,0.178,66.979,4.0,fav
1198,0.606,0.204,11.0,-13.504,0.031,0.788,0.000523,0.11,0.204,113.935,4.0,fav
1199,0.502,0.18,6.0,-15.785,0.0343,0.862,0.00776,0.111,0.124,123.338,4.0,fav
1200,0.514,0.226,1.0,-13.603,0.0314,0.911,0.000432,0.128,0.257,144.301,4.0,fav
1201,0.474,0.144,1.0,-13.932,0.029,0.915,0.7,0.104,0.0489,72.741,4.0,fav
1202,0.163,0.172,3.0,-13.433,0.0322,0.962,0.288,0.149,0.0951,204.629,3.0,fav
1203,0.322,0.0665,8.0,-18.902,0.038,0.869,0.685,0.0926,0.052,140.076,4.0,fav
1204,0.476,0.141,9.0,-13.908,0.0308,0.764,6.11e-05,0.137,0.198,129.108,3.0,fav
1205,0.162,0.0877,5.0,-17.374,0.0381,0.801,0.46,0.101,0.106,82.443,3.0,fav
1206,0.569,0.203,,-16.993,0.0345,0.884,0.318,0.125,0.198,109.973,4.0,fav
1207,0.311,0.14,3.0,-16.003,0.0316,0.963,,0.136,0.187,138.538,5.0,fav
1208,0.279,0.0611,11.0,-15.694,0.0373,0.943,0.00117,0.111,0.0996,71.666,1.0,fav
1209,0.52,0.63,6.0,-5.924,0.0458,0.208,2.64e-05,0.237,0.571,130.111,4.0,fav
1210,0.225,0.796,6.0,-5.032,0.0622,0.0261,0.00165,0.0784,0.434,157.79,4.0,fav
1211,0.478,0.684,3.0,-5.942,0.0437,0.0975,0.218,0.0698,0.653,157.102,4.0,fav
1212,0.57,0.483,8.0,-6.324,0.0297,0.0372,0.097,0.0816,0.313,72.799,4.0,fav
1213,0.556,0.685,3.0,-5.45,0.0865,0.308,0.000677,0.101,0.609,140.11,3.0,fav
1214,0.488,0.759,8.0,-6.532,0.0401,0.135,0.2,0.166,0.625,176.12,4.0,fav
1215,0.31,0.681,11.0,-5.448,0.0587,0.0767,0.000216,0.168,0.709,162.684,3.0,fav
1216,0.319,0.737,7.0,-5.609,0.0465,0.00781,0.00462,0.24,0.493,174.071,3.0,fav
1217,0.741,0.494,1.0,-7.541,0.0384,0.198,0.263,0.0933,0.324,123.059,4.0,fav
1218,0.316,0.567,11.0,-5.769,0.0464,0.0989,0.00654,0.3,0.393,156.338,4.0,fav
1219,0.49,0.395,8.0,-7.881,0.0308,0.0908,0.165,0.206,0.194,138.05,4.0,fav
1220,0.211,0.731,11.0,-4.517,0.0653,0.0124,0.025,0.182,0.334,164.564,4.0,fav
1221,0.453,0.0972,3.0,-11.027,0.0812,0.817,3.68e-06,0.111,0.196,172.024,3.0,fav
1222,0.52,0.63,6.0,-5.924,0.0458,0.208,2.64e-05,0.237,0.571,130.111,4.0,fav
1223,0.225,0.796,6.0,-5.032,0.0622,0.0261,0.00165,0.0784,0.434,157.79,4.0,fav
1224,0.478,0.684,3.0,-5.942,0.0438,0.0975,0.218,0.0698,0.653,157.1,4.0,fav
1225,0.57,0.483,8.0,-6.324,0.0297,0.0372,0.097,0.0816,0.313,72.799,4.0,fav
1226,0.572,0.659,3.0,-5.555,0.095,0.25,0.000676,0.0916,0.619,140.026,3.0,fav
1227,0.488,0.759,8.0,-6.532,0.0401,0.135,0.2,0.166,0.625,176.12,4.0,fav
1228,0.31,0.681,11.0,-5.448,0.0587,0.0767,0.000216,0.168,0.709,162.684,3.0,fav
1229,0.319,0.737,7.0,-5.609,0.0465,0.00781,0.00462,0.24,0.493,174.071,3.0,fav
1230,0.741,0.494,1.0,-7.541,0.0384,0.198,0.263,0.0933,0.324,123.059,4.0,fav
1231,0.437,0.573,11.0,-5.855,0.0413,0.0824,0.00509,0.336,0.425,78.451,4.0,fav
1232,0.49,0.395,8.0,-7.881,0.0308,0.0908,0.165,0.206,0.194,138.05,4.0,fav
